Date,Close,High,Low,Open,Volume
2017-06-14,14.4666,14.5701,14.4007,14.5701,13522368
2017-06-15,14.476,14.476,14.4195,14.4572,6029904
2017-06-16,14.6266,14.6266,14.4666,14.476,16932372
2017-06-19,14.7866,14.7866,14.6266,14.6266,20579340
2017-06-20,14.956,14.9937,14.796,14.796,16187336
2017-06-21,14.9749,15.0408,14.8431,14.909,54451816
2017-06-22,15.0125,15.0313,14.9749,14.9843,24451200
2017-06-23,15.0031,15.069,14.9937,15.0125,34068356
2017-06-26,15.3231,15.3419,15.0219,15.0219,57017924
2017-06-27,15.3043,15.3419,15.2478,15.3231,12104808
2017-06-28,15.1631,15.2572,15.116,15.229,25147648
2017-06-29,15.1819,15.2572,15.1537,15.2478,5709020
2017-06-30,15.1349,15.1349,15.0219,15.0784,12282612
2017-07-03,15.1443,15.1725,15.0972,15.1349,6204184
2017-07-04,15.0596,15.1725,15.0596,15.1443,4948796
2017-07-05,15.2008,15.2008,15.0125,15.0784,9097248
2017-07-06,15.1349,15.2008,15.0972,15.2008,9969676
2017-07-07,15.0502,15.1066,15.0219,15.1066,14279240
2017-07-10,15.1255,15.1443,15.0596,15.0596,14199716
2017-07-11,15.3514,15.3514,15.1631,15.1913,16555084
2017-07-12,15.3514,15.3984,15.3043,15.3419,15792908
2017-07-13,15.4737,15.5114,15.389,15.4267,15970496
2017-07-14,15.4455,15.4643,15.3984,15.4361,9126536
2017-07-17,15.4737,15.5396,15.4361,15.5302,10750572
2017-07-18,15.5114,15.5114,15.4078,15.4737,13110824
2017-07-19,15.5678,15.6243,15.502,15.502,29070760
2017-07-20,15.5584,15.6055,15.5396,15.5961,8082744
2017-07-21,15.4549,15.549,15.4455,15.549,17863648
2017-07-24,15.4925,15.4925,15.389,15.4267,9457268
2017-07-25,15.5208,15.5302,15.4549,15.4925,8506584
2017-07-26,15.4643,15.5772,15.4455,15.5396,9429780
2017-07-27,15.6243,15.6243,15.4737,15.4737,8854880
2017-07-28,15.4549,15.5208,15.4267,15.5114,17606404
2017-07-31,15.4454,15.4739,15.3884,15.4644,11226396
2017-08-01,15.5308,15.5973,15.4834,15.5973,10569560
2017-08-02,15.6637,15.6922,15.5688,15.5688,20181832
2017-08-03,15.6068,15.6353,15.5118,15.5403,16116432
2017-08-04,15.6353,15.6353,15.5783,15.5973,4575992
2017-08-07,15.7492,15.7587,15.6542,15.6542,16435276
2017-08-08,15.7397,15.8061,15.6732,15.7682,11942984
2017-08-09,15.5973,15.6827,15.5783,15.6732,12488912
2017-08-10,15.4929,15.6542,15.4454,15.6353,12675976
2017-08-11,15.4264,15.4454,15.3315,15.3505,10989160
2017-08-14,15.3315,15.4929,15.3315,15.4644,8981648
2017-08-15,15.4359,15.4739,15.3695,15.4359,10835444
2017-08-16,15.3789,15.4264,15.303,15.4074,25131344
2017-08-17,15.5024,15.5118,15.4074,15.4264,7875208
2017-08-18,15.4074,15.4074,15.3125,15.3789,9262572
2017-08-21,15.3884,15.4169,15.3315,15.3884,8201116
2017-08-22,15.5403,15.5498,15.4644,15.4644,15946580
2017-08-23,15.5213,15.6163,15.5213,15.5688,22018028
2017-08-24,15.6732,15.6732,15.5403,15.5403,13951484
2017-08-25,15.7017,15.7112,15.6448,15.6922,10459032
2017-08-28,15.6732,15.7207,15.6448,15.7017,11092904
2017-08-29,15.6258,15.6448,15.5593,15.6163,4914728
2017-08-30,15.7017,15.7397,15.6827,15.6922,16479772
2017-08-31,15.7492,15.7871,15.7017,15.7871,13137268
2017-09-01,15.7587,15.7966,15.6922,15.7492,17717428
2017-09-04,15.7302,15.7682,15.7017,15.7397,10383840
2017-09-05,15.7492,15.7587,15.6922,15.7397,10256056
2017-09-06,15.6827,15.7397,15.6353,15.7017,11565836
2017-09-07,15.6163,15.7302,15.6068,15.7207,5475400
2017-09-08,15.7017,15.7397,15.6448,15.6448,11367228
2017-09-11,15.6732,15.8251,15.6637,15.8061,6510960
2017-09-12,15.7302,15.7682,15.6922,15.7492,5577004
2017-09-13,15.6258,15.7587,15.6163,15.7397,8701656
2017-09-14,15.6353,15.6732,15.5973,15.6258,6998744
2017-09-15,15.6353,15.6637,15.5878,15.6353,7284024
